# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
228,Turn,1,-3620,3620,CHECK,0,"['2d', '5s']","['6h', '8d']","['4d', '7s', '5h', '8s']",,,100,100
228,River,0,-3620,3620,CHECK,0,"['2d', '5s']","['6h', '8d']","['4d', '7s', '5h', '8s', '6s']",,,100,100
228,River,1,-3620,3620,CHECK,0,"['2d', '5s']","['6h', '8d']","['4d', '7s', '5h', '8s', '6s']",,,100,100
229,Pre-Flop,1,-3620,3620,CALL,0,"['9s', '6h']","['7h', '6d']","['Ah', '4d']",,,1,1
229,Pre-Flop,0,-3620,3620,RAISE,98,"['9s', '6h']","['7h', '6d']","['Ah', '4d']",,,2,2
229,Pre-Flop,1,-3620,3620,CALL,0,"['9s', '6h']","['7h', '6d']","['Ah', '4d']",,,2,2
229,Flop,1,-3620,3620,CHECK,0,"['9s', '6h']","['7h', '6d']","['Ah', '4d', '3h']",,,100,100
229,Flop,0,-3620,3620,CHECK,0,"['9s', '6h']","['7h', '6d']","['Ah', '4d', '3h']",,,100,100
229,Turn,1,-3620,3620,CHECK,0,"['9s', '6h']","['7h', '6d']","['Ah', '4d', '3h', '5s']",,,100,100
229,Turn,0,-3620,3620,CHECK,0,"['9s', '6h']","['7h', '6d']","['Ah', '4d', '3h', '5s']",,,100,100
229,River,1,-3620,3620,CHECK,0,"['9s', '6h']","['7h', '6d']","['Ah', '4d', '3h', '5s', '2h']",,,100,100
229,River,0,-3620,3620,CHECK,0,"['9s', '6h']","['7h', '6d']","['Ah', '4d', '3h', '5s', '2h']",,,100,100
230,Pre-Flop,0,-3720,3720,RAISE,98,"['5s', 'Ah']","['5d', '6s']","['2d', '6d']",,,1,1
230,Pre-Flop,1,-3720,3720,CALL,0,"['5s', 'Ah']","['5d', '6s']","['2d', '6d']",,,2,2
230,Flop,0,-3720,3720,CHECK,0,"['5s', 'Ah']","['5d', '6s']","['2d', '6d', '9s']",,,100,100
230,Flop,1,-3720,3720,CHECK,0,"['5s', 'Ah']","['5d', '6s']","['2d', '6d', '9s']",,,100,100
230,Turn,0,-3720,3720,CHECK,0,"['5s', 'Ah']","['5d', '6s']","['2d', '6d', '9s', '7d']",,,100,100
230,Turn,1,-3720,3720,CHECK,0,"['5s', 'Ah']","['5d', '6s']","['2d', '6d', '9s', '7d']",,,100,100
230,River,0,-3720,3720,CHECK,0,"['5s', 'Ah']","['5d', '6s']","['2d', '6d', '9s', '7d', '9d']",,,100,100
230,River,1,-3720,3720,CHECK,0,"['5s', 'Ah']","['5d', '6s']","['2d', '6d', '9s', '7d', '9d']",,,100,100
231,Pre-Flop,1,-3820,3820,CALL,0,"['2s', '2h']","['3h', '6s']","['Ah', '5s']",,,1,1
231,Pre-Flop,0,-3820,3820,RAISE,98,"['2s', '2h']","['3h', '6s']","['Ah', '5s']",,,2,2
231,Pre-Flop,1,-3820,3820,DISCARD,0,"['2s', '2h']","['3h', '6s']","['Ah', '5s']",,,2,2
231,Pre-Flop,1,-3820,3820,FOLD,0,"['2s', '2h']","['5h', '6s']","['Ah', '5s']",,3h,2,2
232,Pre-Flop,0,-3818,3818,RAISE,98,"['6d', '7s']","['Ad', '4d']","['6s', '9d']",,,1,1
232,Pre-Flop,1,-3818,3818,CALL,0,"['6d', '7s']","['Ad', '4d']","['6s', '9d']",,,2,2
232,Flop,0,-3818,3818,CHECK,0,"['6d', '7s']","['Ad', '4d']","['6s', '9d', '5d']",,,100,100
232,Flop,1,-3818,3818,CHECK,0,"['6d', '7s']","['Ad', '4d']","['6s', '9d', '5d']",,,100,100
232,Turn,0,-3818,3818,CHECK,0,"['6d', '7s']","['Ad', '4d']","['6s', '9d', '5d', '5h']",,,100,100
232,Turn,1,-3818,3818,CHECK,0,"['6d', '7s']","['Ad', '4d']","['6s', '9d', '5d', '5h']",,,100,100
232,River,0,-3818,3818,CHECK,0,"['6d', '7s']","['Ad', '4d']","['6s', '9d', '5d', '5h', '2s']",,,100,100
232,River,1,-3818,3818,CHECK,0,"['6d', '7s']","['Ad', '4d']","['6s', '9d', '5d', '5h', '2s']",,,100,100
233,Pre-Flop,1,-3718,3718,CALL,0,"['5d', '6h']","['5s', '8s']","['8d', '7d']",,,1,1
233,Pre-Flop,0,-3718,3718,RAISE,98,"['5d', '6h']","['5s', '8s']","['8d', '7d']",,,2,2
233,Pre-Flop,1,-3718,3718,CALL,0,"['5d', '6h']","['5s', '8s']","['8d', '7d']",,,2,2
233,Flop,1,-3718,3718,CHECK,0,"['5d', '6h']","['5s', '8s']","['8d', '7d', '4d']",,,100,100
233,Flop,0,-3718,3718,CHECK,0,"['5d', '6h']","['5s', '8s']","['8d', '7d', '4d']",,,100,100
233,Turn,1,-3718,3718,CHECK,0,"['5d', '6h']","['5s', '8s']","['8d', '7d', '4d', '7s']",,,100,100
233,Turn,0,-3718,3718,CHECK,0,"['5d', '6h']","['5s', '8s']","['8d', '7d', '4d', '7s']",,,100,100
233,River,1,-3718,3718,CHECK,0,"['5d', '6h']","['5s', '8s']","['8d', '7d', '4d', '7s', 'As']",,,100,100
233,River,0,-3718,3718,CHECK,0,"['5d', '6h']","['5s', '8s']","['8d', '7d', '4d', '7s', 'As']",,,100,100
234,Pre-Flop,0,-3618,3618,RAISE,98,"['9s', '7h']","['9h', '6s']","['8d', 'Ah']",,,1,1
234,Pre-Flop,1,-3618,3618,CALL,0,"['9s', '7h']","['9h', '6s']","['8d', 'Ah']",,,2,2
234,Flop,0,-3618,3618,CHECK,0,"['9s', '7h']","['9h', '6s']","['8d', 'Ah', 'Ad']",,,100,100
234,Flop,1,-3618,3618,CHECK,0,"['9s', '7h']","['9h', '6s']","['8d', 'Ah', 'Ad']",,,100,100
234,Turn,0,-3618,3618,CHECK,0,"['9s', '7h']","['9h', '6s']","['8d', 'Ah', 'Ad', '6h']",,,100,100
234,Turn,1,-3618,3618,CHECK,0,"['9s', '7h']","['9h', '6s']","['8d', 'Ah', 'Ad', '6h']",,,100,100
234,River,0,-3618,3618,CHECK,0,"['9s', '7h']","['9h', '6s']","['8d', 'Ah', 'Ad', '6h', '3d']",,,100,100
234,River,1,-3618,3618,CHECK,0,"['9s', '7h']","['9h', '6s']","['8d', 'Ah', 'Ad', '6h', '3d']",,,100,100
235,Pre-Flop,1,-3518,3518,CALL,0,"['5s', '2d']","['6s', '7s']","['9h', '3h']",,,1,1
235,Pre-Flop,0,-3518,3518,RAISE,98,"['5s', '2d']","['6s', '7s']","['9h', '3h']",,,2,2
235,Pre-Flop,1,-3518,3518,CALL,0,"['5s', '2d']","['6s', '7s']","['9h', '3h']",,,2,2
235,Flop,1,-3518,3518,CHECK,0,"['5s', '2d']","['6s', '7s']","['9h', '3h', 'Ad']",,,100,100
235,Flop,0,-3518,3518,CHECK,0,"['5s', '2d']","['6s', '7s']","['9h', '3h', 'Ad']",,,100,100
235,Turn,1,-3518,3518,CHECK,0,"['5s', '2d']","['6s', '7s']","['9h', '3h', 'Ad', 'As']",,,100,100
235,Turn,0,-3518,3518,CHECK,0,"['5s', '2d']","['6s', '7s']","['9h', '3h', 'Ad', 'As']",,,100,100
235,River,1,-3518,3518,CHECK,0,"['5s', '2d']","['6s', '7s']","['9h', '3h', 'Ad', 'As', '6h']",,,100,100
235,River,0,-3518,3518,CHECK,0,"['5s', '2d']","['6s', '7s']","['9h', '3h', 'Ad', 'As', '6h']",,,100,100
236,Pre-Flop,0,-3618,3618,RAISE,98,"['Ah', '8h']","['2s', 'As']","['4d', '3s']",,,1,1
236,Pre-Flop,1,-3618,3618,DISCARD,0,"['Ah', '8h']","['2s', 'As']","['4d', '3s']",,,2,2
236,Pre-Flop,1,-3618,3618,CALL,0,"['Ah', '8h']","['7h', 'As']","['4d', '3s']",,2s,2,2
236,Flop,0,-3618,3618,CHECK,0,"['Ah', '8h']","['7h', 'As']","['4d', '3s', '2h']",,2s,100,100
236,Flop,1,-3618,3618,CHECK,0,"['Ah', '8h']","['7h', 'As']","['4d', '3s', '2h']",,2s,100,100
236,Turn,0,-3618,3618,CHECK,0,"['Ah', '8h']","['7h', 'As']","['4d', '3s', '2h', '7s']",,2s,100,100
236,Turn,1,-3618,3618,CHECK,0,"['Ah', '8h']","['7h', 'As']","['4d', '3s', '2h', '7s']",,2s,100,100
236,River,0,-3618,3618,CHECK,0,"['Ah', '8h']","['7h', 'As']","['4d', '3s', '2h', '7s', '3h']",,2s,100,100
236,River,1,-3618,3618,CHECK,0,"['Ah', '8h']","['7h', 'As']","['4d', '3s', '2h', '7s', '3h']",,2s,100,100
237,Pre-Flop,1,-3718,3718,CALL,0,"['Ah', '3d']","['8s', 'As']","['7s', '6s']",,,1,1
237,Pre-Flop,0,-3718,3718,RAISE,98,"['Ah', '3d']","['8s', 'As']","['7s', '6s']",,,2,2
237,Pre-Flop,1,-3718,3718,CALL,0,"['Ah', '3d']","['8s', 'As']","['7s', '6s']",,,2,2
237,Flop,1,-3718,3718,CHECK,0,"['Ah', '3d']","['8s', 'As']","['7s', '6s', '9s']",,,100,100
237,Flop,0,-3718,3718,CHECK,0,"['Ah', '3d']","['8s', 'As']","['7s', '6s', '9s']",,,100,100
237,Turn,1,-3718,3718,CHECK,0,"['Ah', '3d']","['8s', 'As']","['7s', '6s', '9s', '2h']",,,100,100
237,Turn,0,-3718,3718,CHECK,0,"['Ah', '3d']","['8s', 'As']","['7s', '6s', '9s', '2h']",,,100,100
237,River,1,-3718,3718,CHECK,0,"['Ah', '3d']","['8s', 'As']","['7s', '6s', '9s', '2h', '5h']",,,100,100
237,River,0,-3718,3718,CHECK,0,"['Ah', '3d']","['8s', 'As']","['7s', '6s', '9s', '2h', '5h']",,,100,100
238,Pre-Flop,0,-3818,3818,RAISE,98,"['4s', '3s']","['7d', 'Ad']","['8d', '2s']",,,1,1
238,Pre-Flop,1,-3818,3818,CALL,0,"['4s', '3s']","['7d', 'Ad']","['8d', '2s']",,,2,2
238,Flop,0,-3818,3818,CHECK,0,"['4s', '3s']","['7d', 'Ad']","['8d', '2s', '4h']",,,100,100
238,Flop,1,-3818,3818,CHECK,0,"['4s', '3s']","['7d', 'Ad']","['8d', '2s', '4h']",,,100,100
238,Turn,0,-3818,3818,CHECK,0,"['4s', '3s']","['7d', 'Ad']","['8d', '2s', '4h', '6h']",,,100,100
238,Turn,1,-3818,3818,CHECK,0,"['4s', '3s']","['7d', 'Ad']","['8d', '2s', '4h', '6h']",,,100,100
238,River,0,-3818,3818,CHECK,0,"['4s', '3s']","['7d', 'Ad']","['8d', '2s', '4h', '6h', 'Ah']",,,100,100
238,River,1,-3818,3818,CHECK,0,"['4s', '3s']","['7d', 'Ad']","['8d', '2s', '4h', '6h', 'Ah']",,,100,100
239,Pre-Flop,1,-3918,3918,CALL,0,"['8s', '3s']","['5h', '2h']","['8h', '5d']",,,1,1
239,Pre-Flop,0,-3918,3918,RAISE,98,"['8s', '3s']","['5h', '2h']","['8h', '5d']",,,2,2
239,Pre-Flop,1,-3918,3918,DISCARD,0,"['8s', '3s']","['5h', '2h']","['8h', '5d']",,,2,2
239,Pre-Flop,1,-3918,3918,FOLD,0,"['8s', '3s']","['5h', '7d']","['8h', '5d']",,2h,2,2
240,Pre-Flop,0,-3916,3916,RAISE,98,"['9d', '7h']","['2h', '7d']","['2d', '4d']",,,1,1
240,Pre-Flop,1,-3916,3916,DISCARD,0,"['9d', '7h']","['2h', '7d']","['2d', '4d']",,,2,2
240,Pre-Flop,1,-3916,3916,FOLD,0,"['9d', '7h']","['2h', '8s']","['2d', '4d']",,7d,2,2
241,Pre-Flop,1,-3914,3914,CALL,0,"['2s', '4s']","['6d', '8d']","['6h', '5d']",,,1,1
241,Pre-Flop,0,-3914,3914,RAISE,98,"['2s', '4s']","['6d', '8d']","['6h', '5d']",,,2,2
241,Pre-Flop,1,-3914,3914,CALL,0,"['2s', '4s']","['6d', '8d']","['6h', '5d']",,,2,2
241,Flop,1,-3914,3914,CHECK,0,"['2s', '4s']","['6d', '8d']","['6h', '5d', '3s']",,,100,100
241,Flop,0,-3914,3914,CHECK,0,"['2s', '4s']","['6d', '8d']","['6h', '5d', '3s']",,,100,100
241,Turn,1,-3914,3914,CHECK,0,"['2s', '4s']","['6d', '8d']","['6h', '5d', '3s', '3d']",,,100,100
241,Turn,0,-3914,3914,CHECK,0,"['2s', '4s']","['6d', '8d']","['6h', '5d', '3s', '3d']",,,100,100
241,River,1,-3914,3914,CHECK,0,"['2s', '4s']","['6d', '8d']","['6h', '5d', '3s', '3d', '2d']",,,100,100
241,River,0,-3914,3914,CHECK,0,"['2s', '4s']","['6d', '8d']","['6h', '5d', '3s', '3d', '2d']",,,100,100
242,Pre-Flop,0,-4014,4014,RAISE,98,"['7s', 'Ad']","['2h', '5h']","['4s', '8s']",,,1,1
242,Pre-Flop,1,-4014,4014,DISCARD,0,"['7s', 'Ad']","['2h', '5h']","['4s', '8s']",,,2,2
242,Pre-Flop,1,-4014,4014,CALL,0,"['7s', 'Ad']","['7h', '5h']","['4s', '8s']",,2h,2,2
242,Flop,0,-4014,4014,CHECK,0,"['7s', 'Ad']","['7h', '5h']","['4s', '8s', '6h']",,2h,100,100
242,Flop,1,-4014,4014,CHECK,0,"['7s', 'Ad']","['7h', '5h']","['4s', '8s', '6h']",,2h,100,100
242,Turn,0,-4014,4014,CHECK,0,"['7s', 'Ad']","['7h', '5h']","['4s', '8s', '6h', '3h']",,2h,100,100
242,Turn,1,-4014,4014,CHECK,0,"['7s', 'Ad']","['7h', '5h']","['4s', '8s', '6h', '3h']",,2h,100,100
242,River,0,-4014,4014,CHECK,0,"['7s', 'Ad']","['7h', '5h']","['4s', '8s', '6h', '3h', '5d']",,2h,100,100
242,River,1,-4014,4014,CHECK,0,"['7s', 'Ad']","['7h', '5h']","['4s', '8s', '6h', '3h', '5d']",,2h,100,100
243,Pre-Flop,1,-4014,4014,CALL,0,"['8h', '5d']","['2s', 'Ad']","['3d', '2d']",,,1,1
243,Pre-Flop,0,-4014,4014,RAISE,98,"['8h', '5d']","['2s', 'Ad']","['3d', '2d']",,,2,2
243,Pre-Flop,1,-4014,4014,DISCARD,0,"['8h', '5d']","['2s', 'Ad']","['3d', '2d']",,,2,2
243,Pre-Flop,1,-4014,4014,FOLD,0,"['8h', '5d']","['2s', '2h']","['3d', '2d']",,Ad,2,2
244,Pre-Flop,0,-4012,4012,RAISE,98,"['7s', '2d']","['As', '8s']","['6s', '9h']",,,1,1
244,Pre-Flop,1,-4012,4012,CALL,0,"['7s', '2d']","['As', '8s']","['6s', '9h']",,,2,2
244,Flop,0,-4012,4012,CHECK,0,"['7s', '2d']","['As', '8s']","['6s', '9h', '3d']",,,100,100
244,Flop,1,-4012,4012,CHECK,0,"['7s', '2d']","['As', '8s']","['6s', '9h', '3d']",,,100,100
244,Turn,0,-4012,4012,CHECK,0,"['7s', '2d']","['As', '8s']","['6s', '9h', '3d', '4s']",,,100,100
244,Turn,1,-4012,4012,CHECK,0,"['7s', '2d']","['As', '8s']","['6s', '9h', '3d', '4s']",,,100,100
244,River,0,-4012,4012,CHECK,0,"['7s', '2d']","['As', '8s']","['6s', '9h', '3d', '4s', '3s']",,,100,100
244,River,1,-4012,4012,CHECK,0,"['7s', '2d']","['As', '8s']","['6s', '9h', '3d', '4s', '3s']",,,100,100
245,Pre-Flop,1,-4112,4112,CALL,0,"['8h', '5h']","['6h', '8d']","['Ad', '7h']",,,1,1
245,Pre-Flop,0,-4112,4112,RAISE,98,"['8h', '5h']","['6h', '8d']","['Ad', '7h']",,,2,2
245,Pre-Flop,1,-4112,4112,CALL,0,"['8h', '5h']","['6h', '8d']","['Ad', '7h']",,,2,2
245,Flop,1,-4112,4112,CHECK,0,"['8h', '5h']","['6h', '8d']","['Ad', '7h', 'Ah']",,,100,100
245,Flop,0,-4112,4112,CHECK,0,"['8h', '5h']","['6h', '8d']","['Ad', '7h', 'Ah']",,,100,100
245,Turn,1,-4112,4112,CHECK,0,"['8h', '5h']","['6h', '8d']","['Ad', '7h', 'Ah', '3d']",,,100,100
245,Turn,0,-4112,4112,CHECK,0,"['8h', '5h']","['6h', '8d']","['Ad', '7h', 'Ah', '3d']",,,100,100
245,River,1,-4112,4112,CHECK,0,"['8h', '5h']","['6h', '8d']","['Ad', '7h', 'Ah', '3d', '4s']",,,100,100
245,River,0,-4112,4112,CHECK,0,"['8h', '5h']","['6h', '8d']","['Ad', '7h', 'Ah', '3d', '4s']",,,100,100
246,Pre-Flop,0,-4212,4212,RAISE,98,"['3d', '9d']","['4h', '2d']","['6h', '8h']",,,1,1
246,Pre-Flop,1,-4212,4212,DISCARD,0,"['3d', '9d']","['4h', '2d']","['6h', '8h']",,,2,2
246,Pre-Flop,1,-4212,4212,FOLD,0,"['3d', '9d']","['7s', '2d']","['6h', '8h']",,4h,2,2
247,Pre-Flop,1,-4210,4210,CALL,0,"['9s', '5d']","['8d', '6d']","['As', '3d']",,,1,1
247,Pre-Flop,0,-4210,4210,RAISE,98,"['9s', '5d']","['8d', '6d']","['As', '3d']",,,2,2
247,Pre-Flop,1,-4210,4210,CALL,0,"['9s', '5d']","['8d', '6d']","['As', '3d']",,,2,2
247,Flop,1,-4210,4210,CHECK,0,"['9s', '5d']","['8d', '6d']","['As', '3d', 'Ad']",,,100,100
247,Flop,0,-4210,4210,CHECK,0,"['9s', '5d']","['8d', '6d']","['As', '3d', 'Ad']",,,100,100
247,Turn,1,-4210,4210,CHECK,0,"['9s', '5d']","['8d', '6d']","['As', '3d', 'Ad', '2d']",,,100,100
247,Turn,0,-4210,4210,CHECK,0,"['9s', '5d']","['8d', '6d']","['As', '3d', 'Ad', '2d']",,,100,100
247,River,1,-4210,4210,CHECK,0,"['9s', '5d']","['8d', '6d']","['As', '3d', 'Ad', '2d', '3s']",,,100,100
247,River,0,-4210,4210,CHECK,0,"['9s', '5d']","['8d', '6d']","['As', '3d', 'Ad', '2d', '3s']",,,100,100
248,Pre-Flop,0,-4310,4310,RAISE,98,"['5d', '4h']","['4d', '3s']","['3d', '9d']",,,1,1
248,Pre-Flop,1,-4310,4310,DISCARD,0,"['5d', '4h']","['4d', '3s']","['3d', '9d']",,,2,2
248,Pre-Flop,1,-4310,4310,FOLD,0,"['5d', '4h']","['4d', '2s']","['3d', '9d']",,3s,2,2
249,Pre-Flop,1,-4308,4308,CALL,0,"['8d', '9h']","['3s', '2h']","['6s', 'As']",,,1,1
249,Pre-Flop,0,-4308,4308,RAISE,98,"['8d', '9h']","['3s', '2h']","['6s', 'As']",,,2,2
249,Pre-Flop,1,-4308,4308,DISCARD,0,"['8d', '9h']","['3s', '2h']","['6s', 'As']",,,2,2
249,Pre-Flop,1,-4308,4308,FOLD,0,"['8d', '9h']","['6h', '2h']","['6s', 'As']",,3s,2,2
250,Pre-Flop,0,-4306,4306,RAISE,98,"['9h', '5d']","['9d', '7d']","['5h', '2d']",,,1,1
250,Pre-Flop,1,-4306,4306,CALL,0,"['9h', '5d']","['9d', '7d']","['5h', '2d']",,,2,2
250,Flop,0,-4306,4306,CHECK,0,"['9h', '5d']","['9d', '7d']","['5h', '2d', '2h']",,,100,100
250,Flop,1,-4306,4306,CHECK,0,"['9h', '5d']","['9d', '7d']","['5h', '2d', '2h']",,,100,100
250,Turn,0,-4306,4306,CHECK,0,"['9h', '5d']","['9d', '7d']","['5h', '2d', '2h', '8s']",,,100,100
250,Turn,1,-4306,4306,CHECK,0,"['9h', '5d']","['9d', '7d']","['5h', '2d', '2h', '8s']",,,100,100
250,River,0,-4306,4306,CHECK,0,"['9h', '5d']","['9d', '7d']","['5h', '2d', '2h', '8s', '3d']",,,100,100
250,River,1,-4306,4306,CHECK,0,"['9h', '5d']","['9d', '7d']","['5h', '2d', '2h', '8s', '3d']",,,100,100
251,Pre-Flop,1,-4206,4206,CALL,0,"['6d', '4h']","['8d', '2h']","['5h', '8s']",,,1,1
251,Pre-Flop,0,-4206,4206,RAISE,98,"['6d', '4h']","['8d', '2h']","['5h', '8s']",,,2,2
251,Pre-Flop,1,-4206,4206,DISCARD,0,"['6d', '4h']","['8d', '2h']","['5h', '8s']",,,2,2
251,Pre-Flop,1,-4206,4206,FOLD,0,"['6d', '4h']","['2d', '2h']","['5h', '8s']",,8d,2,2
252,Pre-Flop,0,-4204,4204,RAISE,98,"['2h', '2d']","['4s', '4d']","['8s', 'Ah']",,,1,1
252,Pre-Flop,1,-4204,4204,DISCARD,0,"['2h', '2d']","['4s', '4d']","['8s', 'Ah']",,,2,2
252,Pre-Flop,1,-4204,4204,CALL,0,"['2h', '2d']","['4s', 'As']","['8s', 'Ah']",,4d,2,2
252,Flop,0,-4204,4204,CHECK,0,"['2h', '2d']","['4s', 'As']","['8s', 'Ah', 'Ad']",,4d,100,100
252,Flop,1,-4204,4204,CHECK,0,"['2h', '2d']","['4s', 'As']","['8s', 'Ah', 'Ad']",,4d,100,100
252,Turn,0,-4204,4204,CHECK,0,"['2h', '2d']","['4s', 'As']","['8s', 'Ah', 'Ad', '4h']",,4d,100,100
252,Turn,1,-4204,4204,CHECK,0,"['2h', '2d']","['4s', 'As']","['8s', 'Ah', 'Ad', '4h']",,4d,100,100
252,River,0,-4204,4204,CHECK,0,"['2h', '2d']","['4s', 'As']","['8s', 'Ah', 'Ad', '4h', '5s']",,4d,100,100
252,River,1,-4204,4204,CHECK,0,"['2h', '2d']","['4s', 'As']","['8s', 'Ah', 'Ad', '4h', '5s']",,4d,100,100
253,Pre-Flop,1,-4304,4304,CALL,0,"['3s', '7h']","['6d', '8s']","['9d', '9h']",,,1,1
253,Pre-Flop,0,-4304,4304,RAISE,98,"['3s', '7h']","['6d', '8s']","['9d', '9h']",,,2,2
253,Pre-Flop,1,-4304,4304,CALL,0,"['3s', '7h']","['6d', '8s']","['9d', '9h']",,,2,2
253,Flop,1,-4304,4304,CHECK,0,"['3s', '7h']","['6d', '8s']","['9d', '9h', 'Ad']",,,100,100
253,Flop,0,-4304,4304,CHECK,0,"['3s', '7h']","['6d', '8s']","['9d', '9h', 'Ad']",,,100,100
253,Turn,1,-4304,4304,CHECK,0,"['3s', '7h']","['6d', '8s']","['9d', '9h', 'Ad', '2s']",,,100,100
253,Turn,0,-4304,4304,CHECK,0,"['3s', '7h']","['6d', '8s']","['9d', '9h', 'Ad', '2s']",,,100,100
253,River,1,-4304,4304,CHECK,0,"['3s', '7h']","['6d', '8s']","['9d', '9h', 'Ad', '2s', '2h']",,,100,100
253,River,0,-4304,4304,CHECK,0,"['3s', '7h']","['6d', '8s']","['9d', '9h', 'Ad', '2s', '2h']",,,100,100
254,Pre-Flop,0,-4304,4304,RAISE,98,"['2d', '7d']","['7s', '9h']","['4s', '2h']",,,1,1
254,Pre-Flop,1,-4304,4304,CALL,0,"['2d', '7d']","['7s', '9h']","['4s', '2h']",,,2,2
254,Flop,0,-4304,4304,CHECK,0,"['2d', '7d']","['7s', '9h']","['4s', '2h', '5s']",,,100,100
254,Flop,1,-4304,4304,CHECK,0,"['2d', '7d']","['7s', '9h']","['4s', '2h', '5s']",,,100,100
254,Turn,0,-4304,4304,CHECK,0,"['2d', '7d']","['7s', '9h']","['4s', '2h', '5s', '3s']",,,100,100
254,Turn,1,-4304,4304,CHECK,0,"['2d', '7d']","['7s', '9h']","['4s', '2h', '5s', '3s']",,,100,100
254,River,0,-4304,4304,CHECK,0,"['2d', '7d']","['7s', '9h']","['4s', '2h', '5s', '3s', '8s']",,,100,100
254,River,1,-4304,4304,CHECK,0,"['2d', '7d']","['7s', '9h']","['4s', '2h', '5s', '3s', '8s']",,,100,100
255,Pre-Flop,1,-4404,4404,CALL,0,"['9s', '5s']","['3h', '5h']","['7h', '8h']",,,1,1
255,Pre-Flop,0,-4404,4404,RAISE,98,"['9s', '5s']","['3h', '5h']","['7h', '8h']",,,2,2
255,Pre-Flop,1,-4404,4404,DISCARD,0,"['9s', '5s']","['3h', '5h']","['7h', '8h']",,,2,2
255,Pre-Flop,1,-4404,4404,FOLD,0,"['9s', '5s']","['2h', '5h']","['7h', '8h']",,3h,2,2
256,Pre-Flop,0,-4402,4402,RAISE,98,"['3d', 'Ah']","['7h', '8h']","['7s', '8d']",,,1,1
256,Pre-Flop,1,-4402,4402,CALL,0,"['3d', 'Ah']","['7h', '8h']","['7s', '8d']",,,2,2
256,Flop,0,-4402,4402,CHECK,0,"['3d', 'Ah']","['7h', '8h']","['7s', '8d', 'Ad']",,,100,100
256,Flop,1,-4402,4402,CHECK,0,"['3d', 'Ah']","['7h', '8h']","['7s', '8d', 'Ad']",,,100,100
256,Turn,0,-4402,4402,CHECK,0,"['3d', 'Ah']","['7h', '8h']","['7s', '8d', 'Ad', '5s']",,,100,100
256,Turn,1,-4402,4402,CHECK,0,"['3d', 'Ah']","['7h', '8h']","['7s', '8d', 'Ad', '5s']",,,100,100
256,River,0,-4402,4402,CHECK,0,"['3d', 'Ah']","['7h', '8h']","['7s', '8d', 'Ad', '5s', '9d']",,,100,100
256,River,1,-4402,4402,CHECK,0,"['3d', 'Ah']","['7h', '8h']","['7s', '8d', 'Ad', '5s', '9d']",,,100,100
257,Pre-Flop,1,-4502,4502,CALL,0,"['8h', 'As']","['2h', 'Ad']","['8d', '6s']",,,1,1
257,Pre-Flop,0,-4502,4502,RAISE,98,"['8h', 'As']","['2h', 'Ad']","['8d', '6s']",,,2,2
257,Pre-Flop,1,-4502,4502,DISCARD,0,"['8h', 'As']","['2h', 'Ad']","['8d', '6s']",,,2,2
257,Pre-Flop,1,-4502,4502,FOLD,0,"['8h', 'As']","['3h', 'Ad']","['8d', '6s']",,2h,2,2
258,Pre-Flop,0,-4500,4500,RAISE,98,"['5h', '7h']","['As', '6d']","['7d', '5s']",,,1,1
258,Pre-Flop,1,-4500,4500,CALL,0,"['5h', '7h']","['As', '6d']","['7d', '5s']",,,2,2
258,Flop,0,-4500,4500,CHECK,0,"['5h', '7h']","['As', '6d']","['7d', '5s', '4h']",,,100,100
258,Flop,1,-4500,4500,CHECK,0,"['5h', '7h']","['As', '6d']","['7d', '5s', '4h']",,,100,100
258,Turn,0,-4500,4500,CHECK,0,"['5h', '7h']","['As', '6d']","['7d', '5s', '4h', '8h']",,,100,100
258,Turn,1,-4500,4500,CHECK,0,"['5h', '7h']","['As', '6d']","['7d', '5s', '4h', '8h']",,,100,100
258,River,0,-4500,4500,CHECK,0,"['5h', '7h']","['As', '6d']","['7d', '5s', '4h', '8h', '9d']",,,100,100
258,River,1,-4500,4500,CHECK,0,"['5h', '7h']","['As', '6d']","['7d', '5s', '4h', '8h', '9d']",,,100,100
259,Pre-Flop,1,-4600,4600,CALL,0,"['9s', 'As']","['5d', '5h']","['8h', 'Ad']",,,1,1
259,Pre-Flop,0,-4600,4600,RAISE,98,"['9s', 'As']","['5d', '5h']","['8h', 'Ad']",,,2,2
259,Pre-Flop,1,-4600,4600,CALL,0,"['9s', 'As']","['5d', '5h']","['8h', 'Ad']",,,2,2
259,Flop,1,-4600,4600,CHECK,0,"['9s', 'As']","['5d', '5h']","['8h', 'Ad', 'Ah']",,,100,100
259,Flop,0,-4600,4600,CHECK,0,"['9s', 'As']","['5d', '5h']","['8h', 'Ad', 'Ah']",,,100,100
259,Turn,1,-4600,4600,CHECK,0,"['9s', 'As']","['5d', '5h']","['8h', 'Ad', 'Ah', '7d']",,,100,100
259,Turn,0,-4600,4600,CHECK,0,"['9s', 'As']","['5d', '5h']","['8h', 'Ad', 'Ah', '7d']",,,100,100
259,River,1,-4600,4600,CHECK,0,"['9s', 'As']","['5d', '5h']","['8h', 'Ad', 'Ah', '7d', '8d']",,,100,100
